Linux-aarch64, native, floyd-warshall, calling, timestamp, 1696920088500946
Linux-aarch64, iwasm, basicmath, calling, timestamp, 1696917116929099
WABENCH, iwasm, basicmath, starting, timestamp, 1696917116930394
Linux-aarch64, iwasm, basicmath, main, timestamp, 1696917116936649
Linux-aarch64, iwasm, basicmath, start, timestamp, 1696917116936649
Linux-aarch64, iwasm, basicmath, end, timestamp, 1696917122056739
Linux-aarch64, iwasm, basicmath, accumulated, elapsed time, 5120090
Linux-aarch64, iwasm, basicmath, calling, timestamp, 1696917122058613
WABENCH, iwasm, basicmath, starting, timestamp, 1696917122059895
Linux-aarch64, iwasm, basicmath, main, timestamp, 1696917122066115
Linux-aarch64, iwasm, basicmath, start, timestamp, 1696917122066115
Linux-aarch64, iwasm, basicmath, end, timestamp, 1696917127197220
Linux-aarch64, iwasm, basicmath, accumulated, elapsed time, 5131105
Linux-aarch64, iwasm, basicmath, calling, timestamp, 1696917127199063
WABENCH, iwasm, basicmath, starting, timestamp, 1696917127200348
Linux-aarch64, iwasm, basicmath, main, timestamp, 1696917127206475
Linux-aarch64, iwasm, basicmath, start, timestamp, 1696917127206475
Linux-aarch64, iwasm, basicmath, end, timestamp, 1696917132321913
Linux-aarch64, iwasm, basicmath, accumulated, elapsed time, 5115438
Linux-aarch64, iwasm, basicmath, calling, timestamp, 1696917132323744
WABENCH, iwasm, basicmath, starting, timestamp, 1696917132325002
Linux-aarch64, iwasm, basicmath, main, timestamp, 1696917132331204
Linux-aarch64, iwasm, basicmath, start, timestamp, 1696917132331204
Linux-aarch64, iwasm, basicmath, end, timestamp, 1696917137466169
Linux-aarch64, iwasm, basicmath, accumulated, elapsed time, 5134965
Linux-aarch64, iwasm, basicmath, calling, timestamp, 1696917137467981
WABENCH, iwasm, basicmath, starting, timestamp, 1696917137469260
Linux-aarch64, iwasm, basicmath, main, timestamp, 1696917137475398
Linux-aarch64, iwasm, basicmath, start, timestamp, 1696917137475398
Linux-aarch64, iwasm, basicmath, end, timestamp, 1696917142622906
Linux-aarch64, iwasm, basicmath, accumulated, elapsed time, 5147508
Linux-aarch64, iwasm, basicmath, calling, timestamp, 1696917142624654
WABENCH, iwasm, basicmath, starting, timestamp, 1696917142625923
Linux-aarch64, iwasm, basicmath, main, timestamp, 1696917142632061
Linux-aarch64, iwasm, basicmath, start, timestamp, 1696917142632061
Linux-aarch64, iwasm, basicmath, end, timestamp, 1696917147741845
Linux-aarch64, iwasm, basicmath, accumulated, elapsed time, 5109784
Linux-aarch64, iwasm, basicmath, calling, timestamp, 1696917147743602
WABENCH, iwasm, basicmath, starting, timestamp, 1696917147744875
Linux-aarch64, iwasm, basicmath, main, timestamp, 1696917147750998
Linux-aarch64, iwasm, basicmath, start, timestamp, 1696917147750998
Linux-aarch64, iwasm, basicmath, end, timestamp, 1696917152892474
Linux-aarch64, iwasm, basicmath, accumulated, elapsed time, 5141476
Linux-aarch64, iwasm, basicmath, calling, timestamp, 1696917152894270
WABENCH, iwasm, basicmath, starting, timestamp, 1696917152895539
Linux-aarch64, iwasm, basicmath, main, timestamp, 1696917152901587
Linux-aarch64, iwasm, basicmath, start, timestamp, 1696917152901587
Linux-aarch64, iwasm, basicmath, end, timestamp, 1696917158014890
Linux-aarch64, iwasm, basicmath, accumulated, elapsed time, 5113303
Linux-aarch64, iwasm, basicmath, calling, timestamp, 1696917158016655
WABENCH, iwasm, basicmath, starting, timestamp, 1696917158017918
Linux-aarch64, iwasm, basicmath, main, timestamp, 1696917158024034
Linux-aarch64, iwasm, basicmath, start, timestamp, 1696917158024034
Linux-aarch64, iwasm, basicmath, end, timestamp, 1696917163161831
Linux-aarch64, iwasm, basicmath, accumulated, elapsed time, 5137797
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208259542
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208260699
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208261905
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208261940
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208262634
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 694
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208263767
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208264881
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208266030
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208266074
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208266637
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 563
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208267783
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208268894
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208270083
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208270120
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208270690
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 570
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208271866
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208272968
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208274144
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208274180
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208274712
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 532
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208275869
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208276980
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208278131
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208278167
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208278699
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 532
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208279890
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208280991
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208282128
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208282163
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208282728
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 565
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208283865
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208284956
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208286088
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208286125
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208286689
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 564
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208287803
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208288878
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208290020
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208290065
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208290648
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 583
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208291783
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208292881
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208294020
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208294062
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208294621
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 559
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208295752
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208296848
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208297987
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208298022
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208298603
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 581
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208299758
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208300851
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208302006
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208302049
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208302583
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 534
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208303731
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208304882
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208306079
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208306117
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208306653
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 536
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208307773
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208308879
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208310005
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208310047
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208310659
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 612
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208311779
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208312893
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208314032
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208314073
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208314645
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 572
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208315781
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208316866
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208317980
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208318015
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208318590
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 575
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208319727
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208320833
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208321972
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208322005
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208322570
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 565
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208323683
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208324785
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208325921
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208325955
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208326500
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 545
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208327608
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208328685
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208329788
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208329823
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208330395
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 572
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208331511
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208332595
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208333749
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208333785
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208334360
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 575
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208335532
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208336653
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208337816
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208337851
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208338422
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 571
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208339563
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208340692
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208341855
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208341889
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208342429
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 540
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208343540
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208344626
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208345773
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208345807
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208346404
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 597
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208347555
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208348640
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208349780
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208349815
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208350368
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 553
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208351505
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208352602
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208353730
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208353765
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208354356
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 591
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208355477
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208356553
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208357708
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208357743
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208358298
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 555
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208359413
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208360514
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208361620
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208361654
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208362195
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 541
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208363305
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208364378
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208365501
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208365536
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208366079
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 543
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208367220
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208368360
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208369518
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208369553
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208370174
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 621
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208371298
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208372376
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208373483
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208373518
Linux-aarch64, native, stringsearch, end, timestamp, 1696917208374091
Linux-aarch64, native, stringsearch, accumulated, elapsed time, 573
Linux-aarch64, native, stringsearch, calling, timestamp, 1696917208375206
Linux-aarch64, native, stringsearch, starting, timestamp, 1696917208376318
Linux-aarch64, native, stringsearch, main, timestamp, 1696917208377445
Linux-aarch64, native, stringsearch, start, timestamp, 1696917208377481
