Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843480167832
Linux-aarch64-Jetson, wasmtime, blowfish, starting, timestamp, 1696845289422878
Linux-aarch64-Jetson, wasmtime, blowfish, main, timestamp, 1696845289461067
Linux-aarch64-Jetson, wasmtime, blowfish, start, timestamp, 1696845289567652
Linux-aarch64-Jetson, wasmtime, blowfish, end, timestamp, 1696845289856579
Linux-aarch64-Jetson, wasmtime, blowfish, accumulated, elapsed time, 288927
Linux-aarch64-Jetson, iwasm, blowfish, calling, timestamp, 1696845289885098
Linux-aarch64-Jetson, iwasm-interp, blowfish, starting, timestamp, 1696845289889656
Linux-aarch64-Jetson, iwasm, blowfish, main, timestamp, 1696845289902983
Linux-aarch64-Jetson, iwasm, blowfish, start, timestamp, 1696845290017203
Linux-aarch64-Jetson, iwasm, blowfish, end, timestamp, 1696845293564480
Linux-aarch64-Jetson, iwasm, blowfish, accumulated, elapsed time, 3547277
Linux-aarch64-Jetson, iwasm, blowfish, calling, timestamp, 1696845293574141
Linux-aarch64-Jetson, iwasm-interp, blowfish, starting, timestamp, 1696845293579673
Linux-aarch64-Jetson, iwasm, blowfish, main, timestamp, 1696845293592815
Linux-aarch64-Jetson, iwasm, blowfish, start, timestamp, 1696845293727659
Linux-aarch64-Jetson, iwasm, blowfish, end, timestamp, 1696845297302115
Linux-aarch64-Jetson, iwasm, blowfish, accumulated, elapsed time, 3574456
Linux-aarch64-Jetson, iwasm, blowfish, calling, timestamp, 1696845297310305
Linux-aarch64-Jetson, iwasm-interp, blowfish, starting, timestamp, 1696845297315055
Linux-aarch64-Jetson, iwasm, blowfish, main, timestamp, 1696845297327862
Linux-aarch64-Jetson, iwasm, blowfish, start, timestamp, 1696845297497612
Linux-aarch64-Jetson, iwasm, blowfish, end, timestamp, 1696845301061250
Linux-aarch64-Jetson, iwasm, blowfish, accumulated, elapsed time, 3563638
Linux-aarch64-Jetson, iwasm, blowfish, calling, timestamp, 1696845301070039
Linux-aarch64-Jetson, iwasm-interp, blowfish, starting, timestamp, 1696845301075856
Linux-aarch64-Jetson, iwasm, blowfish, main, timestamp, 1696845301089432
Linux-aarch64-Jetson, iwasm, blowfish, start, timestamp, 1696845301230780
Linux-aarch64-Jetson, iwasm, blowfish, end, timestamp, 1696845304800807
Linux-aarch64-Jetson, iwasm, blowfish, accumulated, elapsed time, 3570027
Linux-aarch64-Jetson, iwasm, blowfish, calling, timestamp, 1696845304807826
Linux-aarch64-Jetson, iwasm-interp, blowfish, starting, timestamp, 1696845304812411
Linux-aarch64-Jetson, iwasm, blowfish, main, timestamp, 1696845304825193
Linux-aarch64-Jetson, iwasm, blowfish, start, timestamp, 1696845304970362
Linux-aarch64-Jetson, iwasm, blowfish, end, timestamp, 1696845308517002
Linux-aarch64-Jetson, iwasm, blowfish, accumulated, elapsed time, 3546640
Linux-aarch64-Jetson, iwasm, blowfish, calling, timestamp, 1696845308526019
Linux-aarch64-Jetson, iwasm-interp, blowfish, starting, timestamp, 1696845308531212
Linux-aarch64-Jetson, iwasm, blowfish, main, timestamp, 1696845308544368
Linux-aarch64-Jetson, iwasm, blowfish, start, timestamp, 1696845308682190
Linux-aarch64-Jetson, iwasm, blowfish, end, timestamp, 1696845312246253
Linux-aarch64-Jetson, iwasm, blowfish, accumulated, elapsed time, 3564063
Linux-aarch64-Jetson, iwasm, blowfish, calling, timestamp, 1696845312253026
Linux-aarch64-Jetson, iwasm-interp, blowfish, starting, timestamp, 1696845312258271
Linux-aarch64-Jetson, iwasm, blowfish, main, timestamp, 1696845312270881
Linux-aarch64-Jetson, iwasm, blowfish, start, timestamp, 1696845312414891
Linux-aarch64-Jetson, iwasm, blowfish, end, timestamp, 1696845315971893
Linux-aarch64-Jetson, iwasm, blowfish, accumulated, elapsed time, 3557002
Linux-aarch64-Jetson, iwasm, blowfish, calling, timestamp, 1696845315980840
Linux-aarch64-Jetson, iwasm-interp, blowfish, starting, timestamp, 1696845315985574
Linux-aarch64-Jetson, iwasm, blowfish, main, timestamp, 1696845315998307
Linux-aarch64-Jetson, iwasm, blowfish, start, timestamp, 1696845316136349
Linux-aarch64-Jetson, iwasm, blowfish, end, timestamp, 1696845319701127
Linux-aarch64-Jetson, iwasm, blowfish, accumulated, elapsed time, 3564778
Linux-aarch64-Jetson, iwasm, blowfish, calling, timestamp, 1696845319708922
Linux-aarch64-Jetson, iwasm-interp, blowfish, starting, timestamp, 1696845319713768
Linux-aarch64-Jetson, iwasm, blowfish, main, timestamp, 1696845319726890
Linux-aarch64-Jetson, iwasm, blowfish, start, timestamp, 1696845319868025
Linux-aarch64-Jetson, iwasm, blowfish, end, timestamp, 1696845323441237
Linux-aarch64-Jetson, iwasm, blowfish, accumulated, elapsed time, 3573212
Linux-aarch64-Jetson, iwasm, blowfish, calling, timestamp, 1696845323448997
Linux-aarch64-Jetson, iwasm-interp, blowfish, starting, timestamp, 1696845323454062
Linux-aarch64-Jetson, iwasm, blowfish, main, timestamp, 1696845323466897
Linux-aarch64-Jetson, iwasm, blowfish, start, timestamp, 1696845323604011
Linux-aarch64-Jetson, iwasm, blowfish, end, timestamp, 1696845327139092
Linux-aarch64-Jetson, iwasm, blowfish, accumulated, elapsed time, 3535081
Linux-aarch64-Jetson, native, sha, calling, timestamp, 1696845408222245
Linux-aarch64-Jetson, native, sha, starting, timestamp, 1696845408225816
Linux-aarch64-Jetson, native, sha, main, timestamp, 1696845408230023
Linux-aarch64-Jetson, native, sha, start, timestamp, 1696845408230175
Linux-aarch64-Jetson, native, sha, end, timestamp, 1696845408282410
Linux-aarch64-Jetson, native, sha, accumulated, elapsed time, 52235
Linux-aarch64-Jetson, native, sha, calling, timestamp, 1696845408285911
Linux-aarch64-Jetson, native, sha, starting, timestamp, 1696845408289713
Linux-aarch64-Jetson, native, sha, main, timestamp, 1696845408293595
Linux-aarch64-Jetson, native, sha, start, timestamp, 1696845408293750
Linux-aarch64-Jetson, native, sha, end, timestamp, 1696845408334403
Linux-aarch64-Jetson, native, sha, accumulated, elapsed time, 40653
Linux-aarch64-Jetson, native, sha, calling, timestamp, 1696845408337875
Linux-aarch64-Jetson, native, sha, starting, timestamp, 1696845408341606
Linux-aarch64-Jetson, native, sha, main, timestamp, 1696845408345588
Linux-aarch64-Jetson, native, sha, start, timestamp, 1696845408345718
Linux-aarch64-Jetson, native, sha, end, timestamp, 1696845408385927
Linux-aarch64-Jetson, native, sha, accumulated, elapsed time, 40209
Linux-aarch64-Jetson, native, sha, calling, timestamp, 1696845408389421
Linux-aarch64-Jetson, native, sha, starting, timestamp, 1696845408393894
Linux-aarch64-Jetson, native, sha, main, timestamp, 1696845408397971
Linux-aarch64-Jetson, native, sha, start, timestamp, 1696845408398112
Linux-aarch64-Jetson, native, sha, end, timestamp, 1696845408438292
Linux-aarch64-Jetson, native, sha, accumulated, elapsed time, 40180
Linux-aarch64-Jetson, native, sha, calling, timestamp, 1696845408443169
Linux-aarch64-Jetson, native, sha, starting, timestamp, 1696845408447373
Linux-aarch64-Jetson, native, sha, main, timestamp, 1696845408451208
Linux-aarch64-Jetson, native, sha, start, timestamp, 1696845408451350
Linux-aarch64-Jetson, native, sha, end, timestamp, 1696845408491666
Linux-aarch64-Jetson, native, sha, accumulated, elapsed time, 40316
Linux-aarch64-Jetson, native, sha, calling, timestamp, 1696845408495178
Linux-aarch64-Jetson, native, sha, starting, timestamp, 1696845408500769
Linux-aarch64-Jetson, native, sha, main, timestamp, 1696845408504681
Linux-aarch64-Jetson, native, sha, start, timestamp, 1696845408504898
Linux-aarch64-Jetson, native, sha, end, timestamp, 1696845408544975
Linux-aarch64-Jetson, native, sha, accumulated, elapsed time, 40077
Linux-aarch64-Jetson, native, sha, calling, timestamp, 1696845408548429
Linux-aarch64-Jetson, native, sha, starting, timestamp, 1696845408552215
Linux-aarch64-Jetson, native, sha, main, timestamp, 1696845408556151
Linux-aarch64-Jetson, native, sha, start, timestamp, 1696845408556290
Linux-aarch64-Jetson, native, sha, end, timestamp, 1696845408596499
Linux-aarch64-Jetson, native, sha, accumulated, elapsed time, 40209
Linux-aarch64-Jetson, native, sha, calling, timestamp, 1696845408599974
Linux-aarch64-Jetson, native, sha, starting, timestamp, 1696845408603623
Linux-aarch64-Jetson, native, sha, main, timestamp, 1696845408607705
Linux-aarch64-Jetson, native, sha, start, timestamp, 1696845408607856
Linux-aarch64-Jetson, native, sha, end, timestamp, 1696845408648196
Linux-aarch64-Jetson, native, sha, accumulated, elapsed time, 40340
Linux-aarch64-Jetson, native, sha, calling, timestamp, 1696845408651683
Linux-aarch64-Jetson, native, sha, starting, timestamp, 1696845408655401
Linux-aarch64-Jetson, native, sha, main, timestamp, 1696845408659252
Linux-aarch64-Jetson, native, sha, start, timestamp, 1696845408659395
Linux-aarch64-Jetson, native, sha, end, timestamp, 1696845408699608
Linux-aarch64-Jetson, native, sha, accumulated, elapsed time, 40213
Linux-aarch64-Jetson, native, sha, calling, timestamp, 1696845408703090
Linux-aarch64-Jetson, native, sha, starting, timestamp, 1696845408706805
Linux-aarch64-Jetson, native, sha, main, timestamp, 1696845408710834
Linux-aarch64-Jetson, native, sha, start, timestamp, 1696845408710968
Linux-aarch64-Jetson, native, sha, end, timestamp, 1696845408751377
Linux-aarch64-Jetson, native, sha, accumulated, elapsed time, 40409
Linux-aarch64-Jetson, wasmtime, sha, calling, timestamp, 1696845408780962
Linux-aarch64-Jetson, wasmtime, sha, starting, timestamp, 1696845408790042
Linux-aarch64-Jetson, wasmtime, sha, main, timestamp, 1696845408905094
Linux-aarch64-Jetson, wasmtime, sha, start, timestamp, 1696845408905275
Linux-aarch64-Jetson, wasmtime, sha, end, timestamp, 1696845408959568
Linux-aarch64-Jetson, wasmtime, sha, accumulated, elapsed time, 54293
Linux-aarch64-Jetson, wasmtime, sha, calling, timestamp, 1696845408966464
Linux-aarch64-Jetson, wasmtime, sha, starting, timestamp, 1696845408975795
Linux-aarch64-Jetson, wasmtime, sha, main, timestamp, 1696845409013119
Linux-aarch64-Jetson, wasmtime, sha, start, timestamp, 1696845409013266
Linux-aarch64-Jetson, wasmtime, sha, end, timestamp, 1696845409066216
Linux-aarch64-Jetson, wasmtime, sha, accumulated, elapsed time, 52950
Linux-aarch64-Jetson, wasmtime, sha, calling, timestamp, 1696845409071509
Linux-aarch64-Jetson, wasmtime, sha, starting, timestamp, 1696845409081132
Linux-aarch64-Jetson, wasmtime, sha, main, timestamp, 1696845409138540
Linux-aarch64-Jetson, wasmtime, sha, start, timestamp, 1696845409139269
Linux-aarch64-Jetson, wasmtime, sha, end, timestamp, 1696845409199430
Linux-aarch64-Jetson, wasmtime, sha, accumulated, elapsed time, 60161
Linux-aarch64-Jetson, wasmtime, sha, calling, timestamp, 1696845409204807
Linux-aarch64-Jetson, wasmtime, sha, starting, timestamp, 1696845409214051
Linux-aarch64-Jetson, wasmtime, sha, main, timestamp, 1696845409253362
Linux-aarch64-Jetson, wasmtime, sha, start, timestamp, 1696845409253514
Linux-aarch64-Jetson, wasmtime, sha, end, timestamp, 1696845409306529
Linux-aarch64-Jetson, wasmtime, sha, accumulated, elapsed time, 53015
Linux-aarch64-Jetson, wasmtime, sha, calling, timestamp, 1696845409311812
Linux-aarch64-Jetson, wasmtime, sha, starting, timestamp, 1696845409321402
Linux-aarch64-Jetson, wasmtime, sha, main, timestamp, 1696845409373104
Linux-aarch64-Jetson, wasmtime, sha, start, timestamp, 1696845409373273
Linux-aarch64-Jetson, wasmtime, sha, end, timestamp, 1696845409427291
Linux-aarch64-Jetson, wasmtime, sha, accumulated, elapsed time, 54018
Linux-aarch64-Jetson, wasmtime, sha, calling, timestamp, 1696845409432589
Linux-aarch64-Jetson, wasmtime, sha, starting, timestamp, 1696845409442049
Linux-aarch64-Jetson, wasmtime, sha, main, timestamp, 1696845409517317
Linux-aarch64-Jetson, wasmtime, sha, start, timestamp, 1696845409517607
Linux-aarch64-Jetson, wasmtime, sha, end, timestamp, 1696845409573617
Linux-aarch64-Jetson, wasmtime, sha, accumulated, elapsed time, 56010
Linux-aarch64-Jetson, wasmtime, sha, calling, timestamp, 1696845409578927
Linux-aarch64-Jetson, wasmtime, sha, starting, timestamp, 1696845409588562
Linux-aarch64-Jetson, wasmtime, sha, main, timestamp, 1696845409648003
Linux-aarch64-Jetson, wasmtime, sha, start, timestamp, 1696845409648383
Linux-aarch64-Jetson, wasmtime, sha, end, timestamp, 1696845409702194
Linux-aarch64-Jetson, wasmtime, sha, accumulated, elapsed time, 53811
Linux-aarch64-Jetson, wasmtime, sha, calling, timestamp, 1696845409707534
Linux-aarch64-Jetson, wasmtime, sha, starting, timestamp, 1696845409717626
Linux-aarch64-Jetson, wasmtime, sha, main, timestamp, 1696845409757575
Linux-aarch64-Jetson, wasmtime, sha, start, timestamp, 1696845409757958
Linux-aarch64-Jetson, wasmtime, sha, end, timestamp, 1696845409814285
Linux-aarch64-Jetson, wasmtime, sha, accumulated, elapsed time, 56327
Linux-aarch64-Jetson, wasmtime, sha, calling, timestamp, 1696845409819584
Linux-aarch64-Jetson, wasmtime, sha, starting, timestamp, 1696845409828947
Linux-aarch64-Jetson, wasmtime, sha, main, timestamp, 1696845409866918
Linux-aarch64-Jetson, wasmtime, sha, start, timestamp, 1696845409867290
Linux-aarch64-Jetson, wasmtime, sha, end, timestamp, 1696845409921623
Linux-aarch64-Jetson, wasmtime, sha, accumulated, elapsed time, 54333
Linux-aarch64-Jetson, wasmtime, sha, calling, timestamp, 1696845409927081
Linux-aarch64-Jetson, wasmtime, sha, starting, timestamp, 1696845409937393
Linux-aarch64-Jetson, wasmtime, sha, main, timestamp, 1696845409977259
Linux-aarch64-Jetson, wasmtime, sha, start, timestamp, 1696845409977412
Linux-aarch64-Jetson, wasmtime, sha, end, timestamp, 1696845410030666
Linux-aarch64-Jetson, wasmtime, sha, accumulated, elapsed time, 53254
Linux-aarch64-Jetson, iwasm, sha, calling, timestamp, 1696845410058213
Linux-aarch64-Jetson, iwasm-interp, sha, starting, timestamp, 1696845410062886
Linux-aarch64-Jetson, iwasm, sha, main, timestamp, 1696845410075300
Linux-aarch64-Jetson, iwasm, sha, start, timestamp, 1696845410075470
Linux-aarch64-Jetson, iwasm, sha, end, timestamp, 1696845411122482
Linux-aarch64-Jetson, iwasm, sha, accumulated, elapsed time, 1047012
Linux-aarch64-Jetson, iwasm, sha, calling, timestamp, 1696845411127829
Linux-aarch64-Jetson, iwasm-interp, sha, starting, timestamp, 1696845411132442
Linux-aarch64-Jetson, iwasm, sha, main, timestamp, 1696845411144980
Linux-aarch64-Jetson, iwasm, sha, start, timestamp, 1696845411145142
Linux-aarch64-Jetson, iwasm, sha, end, timestamp, 1696845412189359
Linux-aarch64-Jetson, iwasm, sha, accumulated, elapsed time, 1044217
Linux-aarch64-Jetson, iwasm, sha, calling, timestamp, 1696845412220692
Linux-aarch64-Jetson, iwasm-interp, sha, starting, timestamp, 1696845412225374
Linux-aarch64-Jetson, iwasm, sha, main, timestamp, 1696845412237709
Linux-aarch64-Jetson, iwasm, sha, start, timestamp, 1696845412237873
Linux-aarch64-Jetson, iwasm, sha, end, timestamp, 1696845413278928
Linux-aarch64-Jetson, iwasm, sha, accumulated, elapsed time, 1041055
Linux-aarch64-Jetson, iwasm, sha, calling, timestamp, 1696845413284240
Linux-aarch64-Jetson, iwasm-interp, sha, starting, timestamp, 1696845413288946
Linux-aarch64-Jetson, iwasm, sha, main, timestamp, 1696845413301162
Linux-aarch64-Jetson, iwasm, sha, start, timestamp, 1696845413301330
Linux-aarch64-Jetson, iwasm, sha, end, timestamp, 1696845414347165
Linux-aarch64-Jetson, iwasm, sha, accumulated, elapsed time, 1045835
Linux-aarch64-Jetson, iwasm, sha, calling, timestamp, 1696845414352454
Linux-aarch64-Jetson, iwasm-interp, sha, starting, timestamp, 1696845414357674
Linux-aarch64-Jetson, iwasm, sha, main, timestamp, 1696845414370987
Linux-aarch64-Jetson, iwasm, sha, start, timestamp, 1696845414371154
Linux-aarch64-Jetson, iwasm, sha, end, timestamp, 1696845415416990
Linux-aarch64-Jetson, iwasm, sha, accumulated, elapsed time, 1045836
Linux-aarch64-Jetson, iwasm, sha, calling, timestamp, 1696845415422312
Linux-aarch64-Jetson, iwasm-interp, sha, starting, timestamp, 1696845415427918
Linux-aarch64-Jetson, iwasm, sha, main, timestamp, 1696845415440682
Linux-aarch64-Jetson, iwasm, sha, start, timestamp, 1696845415440858
Linux-aarch64-Jetson, iwasm, sha, end, timestamp, 1696845416480719
Linux-aarch64-Jetson, iwasm, sha, accumulated, elapsed time, 1039861
Linux-aarch64-Jetson, iwasm, sha, calling, timestamp, 1696845416486036
Linux-aarch64-Jetson, iwasm-interp, sha, starting, timestamp, 1696845416490673
Linux-aarch64-Jetson, iwasm, sha, main, timestamp, 1696845416503272
Linux-aarch64-Jetson, iwasm, sha, start, timestamp, 1696845416503439
Linux-aarch64-Jetson, iwasm, sha, end, timestamp, 1696845417549543
Linux-aarch64-Jetson, iwasm, sha, accumulated, elapsed time, 1046104
Linux-aarch64-Jetson, iwasm, sha, calling, timestamp, 1696845417557101
Linux-aarch64-Jetson, iwasm-interp, sha, starting, timestamp, 1696845417562191
Linux-aarch64-Jetson, iwasm, sha, main, timestamp, 1696845417574748
Linux-aarch64-Jetson, iwasm, sha, start, timestamp, 1696845417574915
Linux-aarch64-Jetson, iwasm, sha, end, timestamp, 1696845418619725
Linux-aarch64-Jetson, iwasm, sha, accumulated, elapsed time, 1044810
Linux-aarch64-Jetson, iwasm, sha, calling, timestamp, 1696845418625124
Linux-aarch64-Jetson, iwasm-interp, sha, starting, timestamp, 1696845418630166
Linux-aarch64-Jetson, iwasm, sha, main, timestamp, 1696845418643503
Linux-aarch64-Jetson, iwasm, sha, start, timestamp, 1696845418643671
Linux-aarch64-Jetson, iwasm, sha, end, timestamp, 1696845419686038
Linux-aarch64-Jetson, iwasm, sha, accumulated, elapsed time, 1042367
Linux-aarch64-Jetson, iwasm, sha, calling, timestamp, 1696845419691357
Linux-aarch64-Jetson, iwasm-interp, sha, starting, timestamp, 1696845419696253
Linux-aarch64-Jetson, iwasm, sha, main, timestamp, 1696845419708685
Linux-aarch64-Jetson, iwasm, sha, start, timestamp, 1696845419708854
Linux-aarch64-Jetson, iwasm, sha, end, timestamp, 1696845420749549
Linux-aarch64-Jetson, iwasm, sha, accumulated, elapsed time, 1040695
Linux-aarch64-Jetson, native, rijndael, calling, timestamp, 1696845331930197
Linux-aarch64-Jetson, native, rijndael, starting, timestamp, 1696845331933929
